year,state,STATE,county,County,fips,GEOID,total_pop,tHH,tfHH_18,tfHH_65,HH_inc,clf,clf_ue
2019,CA,California,CALAVERAS ,Calaveras ,6009,05000US06009,45514,16942,3551,4912,63158,18397,1174
,,,,,,,,,,,,,
2019,CA,California,COLUSA ,Colusa ,6011,05000US06011,21454,7227,3035,1251,59401,10127,435
,,,,,,,,,,,,,
2019,CA,California,CONTRA COSTA ,Contra Costa ,6013,05000US06013,1142251,394769,140215,77668,99716,590758,31392
,,,,,,,,,,,,,
2019,CA,California,DEL NORTE ,Del Norte ,6015,05000US06015,27495,9945,2934,1987,45283,9766,751
,,,,,,,,,,,,,
2019,CA,California,EL DORADO ,El Dorado ,6017,05000US06017,188563,70974,19275,16711,83377,90018,4917
,,,,,,,,,,,,,
2019,CA,California,FRESNO ,Fresno ,6019,05000US06019,984521,307906,124719,51176,53969,446387,38876
,,,,,,,,,,,,,
2019,CA,California,GLENN ,Glenn ,6021,05000US06021,27976,10085,3697,2197,49633,11914,635
,,,,,,,,,,,,,
2019,CA,California,HUMBOLDT ,Humboldt ,6023,05000US06023,135940,54679,13797,8757,48041,67283,5253
,,,,,,,,,,,,,
2019,CA,California,IMPERIAL ,Imperial ,6025,05000US06025,180701,44829,18549,10199,47622,69998,9924
,,,,,,,,,,,,,
2019,CA,California,INYO ,Inyo ,6027,05000US06027,17977,7950,1539,1680,57316,8593,355
,,,,,,,,,,,,,
2019,CA,California,KERN ,Kern ,6029,05000US06029,887641,270282,116020,42602,53350,380904,37459
,,,,,,,,,,,,,
2019,CA,California,KINGS ,Kings ,6031,05000US06031,150691,43452,20451,7193,57848,58904,4496
,,,,,,,,,,,,,
2019,CA,California,LAKE ,Lake ,6033,05000US06033,64195,25660,6703,5147,47040,26631,2327
,,,,,,,,,,,,,
2019,CA,California,LASSEN ,Lassen ,6035,05000US06035,30818,9280,2347,1833,56352,9209,598
,,,,,,,,,,,,,
2019,CA,California,LOS ANGELES ,Los Angeles ,6037,05000US06037,10081570,3316795,1088086,602273,68044,5249298,319435
,,,,,,,,,,,,,
2019,CA,California,MADERA ,Madera ,6039,05000US06039,155433,44881,19257,10210,57585,63822,5554
,,,,,,,,,,,,,
2019,CA,California,MARIN ,Marin ,6041,05000US06041,259943,105432,29900,21040,115246,135786,5039
,,,,,,,,,,,,,
2019,CA,California,MARIPOSA ,Mariposa ,6043,05000US06043,17420,7643,1898,2021,48820,7672,634
,,,,,,,,,,,,,
2019,CA,California,MENDOCINO ,Mendocino ,6045,05000US06045,87224,34408,9271,6952,51416,41260,3571
,,,,,,,,,,,,,
2019,CA,California,MERCED ,Merced ,6047,05000US06047,271382,80008,35299,14194,53672,119120,14137
,,,,,,,,,,,,,
2019,CA,California,MODOC ,Modoc ,6049,05000US06049,8907,3616,749,863,45507,3235,278
,,,,,,,,,,,,,
2019,CA,California,MONO ,Mono ,6051,05000US06051,14310,4765,976,887,62260,8619,291
,,,,,,,,,,,,,
2019,CA,California,MONTEREY ,Monterey ,6053,05000US06053,433410,127155,49001,24935,71015,197404,9696
,,,,,,,,,,,,,
2019,CA,California,NAPA ,Napa ,6055,05000US06055,139623,48705,15292,10316,88596,74472,3331
,,,,,,,,,,,,,
2019,CA,California,NEVADA ,Nevada ,6057,05000US06057,99244,40855,9167,10515,66096,46192,2133
,,,,,,,,,,,,,
2019,CA,California,ORANGE ,Orange ,6059,05000US06059,3168044,1037492,355941,201191,90234,1669327,77176
,,,,,,,,,,,,,
2019,CA,California,PLACER ,Placer ,6061,05000US06061,385512,142855,45609,30824,89691,186227,7902
,,,,,,,,,,,,,
2019,CA,California,PLUMAS ,Plumas ,6063,05000US06063,18660,8450,1850,2081,55359,8172,439
,,,,,,,,,,,,,
2019,CA,California,RIVERSIDE ,Riverside ,6065,05000US06065,2411439,724893,271460,146940,67005,1116090,83356
,,,,,,,,,,,,,
2019,CA,California,SACRAMENTO ,Sacramento ,6067,05000US06067,1524553,543025,183587,88851,67151,753280,49129
,,,,,,,,,,,,,
2019,CA,California,SAN BENITO ,San Benito ,6069,05000US06069,60376,18135,7763,3794,86958,31510,2163
,,,,,,,,,,,,,
2019,CA,California,SAN BERNARDINO ,San Bernardino ,6071,05000US06071,2149031,636041,264437,118043,63362,990400,75886
,,,,,,,,,,,,,
2019,CA,California,SAN DIEGO ,San Diego ,6073,05000US06073,3316073,1125286,369811,196174,78980,1690177,101445
,,,,,,,,,,,,,
2019,CA,California,SAN FRANCISCO ,San Francisco ,6075,05000US06075,874961,362354,67514,52842,112449,546541,23040
,,,,,,,,,,,,,
2019,CA,California,SAN JOAQUIN ,San Joaquin ,6077,05000US06077,742603,228567,94157,42058,64432,339463,26334
,,,,,,,,,,,,,
2019,CA,California,SAN LUIS OBISPO ,San Luis Obispo ,6079,05000US06079,282165,105981,26153,23031,73518,137209,5530
,,,,,,,,,,,,,
2019,CA,California,SAN MATEO ,San Mateo ,6081,05000US06081,767423,263543,86232,52363,122641,430851,16104
,,,,,,,,,,,,,
2019,CA,California,SANTA BARBARA ,Santa Barbara ,6083,05000US06083,444829,145856,47610,27013,74624,226585,13147
,,,,,,,,,,,,,
2019,CA,California,SANTA CLARA ,Santa Clara ,6085,05000US06085,1927470,640215,231270,115371,124055,1043729,44635
,,,,,,,,,,,,,
2019,CA,California,SANTA CRUZ ,Santa Cruz ,6087,05000US06087,273962,95818,27590,17944,82234,144670,8264
,,,,,,,,,,,,,
2019,CA,California,SHASTA ,Shasta ,6089,05000US06089,179212,71181,19747,15064,54667,78414,4280
,,,,,,,,,,,,,
2019,CA,California,SIERRA ,Sierra ,6091,05000US06091,3040,1319,249,382,52148,1339,71
,,,,,,,,,,,,,
2019,CA,California,SISKIYOU ,Siskiyou ,6093,05000US06093,43468,19240,4342,4137,45241,17807,1269
,,,,,,,,,,,,,
2019,CA,California,SOLANO ,Solano ,6095,05000US06095,441829,149865,51750,30611,81472,220169,13191
,,,,,,,,,,,,,
2019,CA,California,SONOMA ,Sonoma ,6097,05000US06097,499772,189374,52713,36712,81018,267732,11658
,,,,,,,,,,,,,
2019,CA,California,STANISLAUS ,Stanislaus ,6099,05000US06099,543194,173898,70207,32206,60704,250975,22800
,,,,,,,,,,,,,
2019,CA,California,SUTTER ,Sutter ,6101,05000US06101,96109,32636,12837,6600,59050,42576,3531
,,,,,,,,,,,,,
2019,CA,California,TEHAMA ,Tehama ,6103,05000US06103,63912,24189,7351,5020,44514,26951,2318
,,,,,,,,,,,,,
2019,CA,California,TRINITY ,Trinity ,6105,05000US06105,12700,5939,1062,1408,40846,4897,432
,,,,,,,,,,,,,
2019,CA,California,TULARE ,Tulare ,6107,05000US06107,461898,138238,63148,23857,49687,197528,18841
,,,,,,,,,,,,,
2019,CA,California,TUOLUMNE ,Tuolumne ,6109,05000US06109,54045,22502,5112,5472,60108,22149,1156
,,,,,,,,,,,,,
2019,CA,California,VENTURA ,Ventura ,6111,05000US06111,847263,271040,93404,56686,88131,438092,22340
,,,,,,,,,,,,,
2019,CA,California,YOLO ,Yolo ,6113,05000US06113,217352,74296,24353,11433,70228,105929,6562
,,,,,,,,,,,,,
2019,CA,California,YUBA ,Yuba ,6115,05000US06115,76360,26354,9902,4057,58054,32118,2297
,,,,,,,,,,,,,
2019,CO,Colorado,ADAMS ,Adams ,8001,05000US08001,504108,166450,64977,22567,71202,272810,10917
,,,,,,,,,,,,,
2019,CO,Colorado,ALAMOSA ,Alamosa ,8003,05000US08003,16107,6162,1869,980,37515,7638,704
,,,,,,,,,,,,,
2019,CO,Colorado,ARAPAHOE ,Arapahoe ,8005,05000US08005,644560,240304,79686,34848,77469,362007,14771
,,,,,,,,,,,,,
2019,CO,Colorado,ARCHULETA ,Archuleta ,8007,05000US08007,13253,5858,1059,1535,52221,6417,329
,,,,,,,,,,,,,
2019,CO,Colorado,BACA ,Baca ,8009,05000US08009,3561,1662,449,367,35878,1656,34
,,,,,,,,,,,,,
2019,CO,Colorado,BENT ,Bent ,8011,05000US08011,5787,1767,603,370,30900,1543,89
,,,,,,,,,,,,,
2019,CO,Colorado,BOULDER ,Boulder ,8013,05000US08013,322510,127415,34207,17265,83019,183557,7708
,,,,,,,,,,,,,
2019,CO,Colorado,BROOMFIELD ,Broomfield ,8014,05000US08014,67886,27470,8839,4035,96416,39685,1263
,,,,,,,,,,,,,
2019,CO,Colorado,CHAFFEE ,Chaffee ,8015,05000US08015,19557,8231,1655,2241,55771,8655,291
,,,,,,,,,,,,,
2019,CO,Colorado,CHEYENNE ,Cheyenne ,8017,05000US08017,2026,774,213,112,53977,917,68
,,,,,,,,,,,,,
2019,CO,Colorado,CLEAR CREEK ,Clear Creek ,8019,05000US08019,9495,4395,881,736,67060,5435,170
,,,,,,,,,,,,,
2019,CO,Colorado,CONEJOS ,Conejos ,8021,05000US08021,8128,3183,959,568,36084,3383,354
,,,,,,,,,,,,,
2019,CO,Colorado,COSTILLA ,Costilla ,8023,05000US08023,3745,1746,378,397,30965,1542,148
,,,,,,,,,,,,,
2019,CO,Colorado,CROWLEY ,Crowley ,8025,05000US08025,5754,1301,414,258,42135,2257,333
,,,,,,,,,,,,,
2019,CO,Colorado,CUSTER ,Custer ,8027,05000US08027,4776,2214,231,844,53119,1829,104
,,,,,,,,,,,,,
2019,CO,Colorado,DELTA ,Delta ,8029,05000US08029,30565,11883,2791,3106,45269,11792,780
,,,,,,,,,,,,,
2019,CO,Colorado,DENVER ,Denver ,8031,05000US08031,705576,301501,73649,29167,68592,417715,15669
,,,,,,,,,,,,,
2019,CO,Colorado,DOLORES ,Dolores ,8033,05000US08033,1857,759,157,207,45972,824,32
,,,,,,,,,,,,,
2019,CO,Colorado,DOUGLAS ,Douglas ,8035,05000US08035,336041,120709,49037,18138,119730,187660,5426
,,,,,,,,,,,,,
2019,CO,Colorado,EAGLE ,Eagle ,8037,05000US08037,54681,18171,5711,2783,84790,34775,647
,,,,,,,,,,,,,
2019,CO,Colorado,ELBERT ,Elbert ,8039,05000US08039,25717,9280,2820,2034,99199,14043,283
,,,,,,,,,,,,,
2019,CO,Colorado,EL PASO ,El Paso ,8041,05000US08041,698974,257507,86387,37502,68779,343102,19962
,,,,,,,,,,,,,
2019,CO,Colorado,FREMONT ,Fremont ,8043,05000US08043,47321,17136,3973,4241,49409,15160,833
,,,,,,,,,,,,,
2019,CO,Colorado,GARFIELD ,Garfield ,8045,05000US08045,59055,21498,7260,3353,75937,33044,1469
,,,,,,,,,,,,,
2019,CO,Colorado,GILPIN ,Gilpin ,8047,05000US08047,6018,2802,391,514,76429,3908,60
,,,,,,,,,,,,,
2019,CO,Colorado,GRAND ,Grand ,8049,05000US08049,15303,5884,1097,930,71198,8941,295
,,,,,,,,,,,,,
2019,CO,Colorado,GUNNISON ,Gunnison ,8051,05000US08051,16802,6616,1506,781,56577,10273,526
,,,,,,,,,,,,,
2019,CO,Colorado,HINSDALE ,Hinsdale ,8053,05000US08053,857,377,54,105,56339,403,19
,,,,,,,,,,,,,
2019,CO,Colorado,HUERFANO ,Huerfano ,8055,05000US08055,6679,3225,556,816,38137,2642,82
,,,,,,,,,,,,,
2019,CO,Colorado,JACKSON ,Jackson ,8057,05000US08057,1261,558,93,146,53300,652,11
,,,,,,,,,,,,,
2019,CO,Colorado,JEFFERSON ,Jefferson ,8059,05000US08059,574798,232284,63619,38493,82986,328201,11921
,,,,,,,,,,,,,
2019,CO,Colorado,KIOWA ,Kiowa ,8061,05000US08061,1489,638,150,126,41731,717,20
,,,,,,,,,,,,,
2019,CO,Colorado,KIT CARSON ,Kit Carson ,8063,05000US08063,7447,3004,914,605,49349,3645,131
,,,,,,,,,,,,,
2019,CO,Colorado,LAKE ,Lake ,8065,05000US08065,7751,3392,718,254,50565,4431,182
,,,,,,,,,,,,,
2019,CO,Colorado,LA PLATA ,La Plata ,8067,05000US08067,55617,21794,5284,3786,68685,30582,1243
,,,,,,,,,,,,,
2019,CO,Colorado,LARIMER ,Larimer ,8069,05000US08069,344786,137021,35838,22146,71881,191399,8901
,,,,,,,,,,,,,
2019,CO,Colorado,LAS ANIMAS ,Las Animas ,8071,05000US08071,14266,6670,1594,1274,41817,6356,512
,,,,,,,,,,,,,
2019,CO,Colorado,LINCOLN ,Lincoln ,8073,05000US08073,5585,1518,271,317,47258,1540,41
,,,,,,,,,,,,,
2019,CO,Colorado,LOGAN ,Logan ,8075,05000US08075,22380,8393,2266,1454,53318,11653,382
,,,,,,,,,,,,,
2019,CO,Colorado,MESA ,Mesa ,8077,05000US08077,151218,61742,17581,11547,55379,75855,5059
,,,,,,,,,,,,,
2019,CO,Colorado,MINERAL ,Mineral ,8079,05000US08079,824,367,43,111,62188,429,11
,,,,,,,,,,,,,
2019,CO,Colorado,MOFFAT ,Moffat ,8081,05000US08081,13127,5366,1694,671,57229,6445,282
,,,,,,,,,,,,,
2019,CO,Colorado,MONTEZUMA ,Montezuma ,8083,05000US08083,26031,10655,2717,2224,49470,11815,603
,,,,,,,,,,,,,
2019,CO,Colorado,MONTROSE ,Montrose ,8085,05000US08085,41686,17140,4499,3999,50489,18841,1182
,,,,,,,,,,,,,
2019,CO,Colorado,MORGAN ,Morgan ,8087,05000US08087,28517,10928,4275,1719,53682,14211,579
,,,,,,,,,,,,,
2019,CO,Colorado,OTERO ,Otero ,8089,05000US08089,18282,7722,2080,1364,38169,7587,557
,,,,,,,,,,,,,
2019,CO,Colorado,OURAY ,Ouray ,8091,05000US08091,4796,2163,378,603,66417,2421,92
,,,,,,,,,,,,,
2019,CO,Colorado,PARK ,Park ,8093,05000US08093,17867,6931,1276,1665,73622,9398,518
,,,,,,,,,,,,,
2019,CO,Colorado,PHILLIPS ,Phillips ,8095,05000US08095,4290,1689,527,241,51155,1976,28
,,,,,,,,,,,,,
2019,CO,Colorado,PITKIN ,Pitkin ,8097,05000US08097,17926,7467,1567,1256,78935,12308,371
,,,,,,,,,,,,,
2019,CO,Colorado,PROWERS ,Prowers ,8099,05000US08099,12022,4888,1672,732,41929,5772,278
,,,,,,,,,,,,,
2019,CO,Colorado,PUEBLO ,Pueblo ,8101,05000US08101,165982,64314,18891,12216,46783,74120,5561
,,,,,,,,,,,,,
2019,CO,Colorado,RIO BLANCO ,Rio Blanco ,8103,05000US08103,6384,2301,690,313,54357,2982,176
,,,,,,,,,,,,,
2019,CO,Colorado,RIO GRANDE ,Rio Grande ,8105,05000US08105,11305,4823,1377,894,39123,5054,440
,,,,,,,,,,,,,
2019,CO,Colorado,ROUTT ,Routt ,8107,05000US08107,25072,9603,2514,1535,77443,14927,463
,,,,,,,,,,,,,
2019,CO,Colorado,SAGUACHE ,Saguache ,8109,05000US08109,6592,2860,740,533,38571,2929,181
,,,,,,,,,,,,,
2019,CO,Colorado,SAN JUAN ,San Juan ,8111,05000US08111,589,289,33,59,54625,351,7
,,,,,,,,,,,,,
2019,CO,Colorado,SAN MIGUEL ,San Miguel ,8113,05000US08113,8049,3552,847,449,67038,5232,132
,,,,,,,,,,,,,
2019,CO,Colorado,SEDGWICK ,Sedgwick ,8115,05000US08115,2322,967,242,181,43150,1013,71
,,,,,,,,,,,,,
2019,CO,Colorado,SUMMIT ,Summit ,8117,05000US08117,30649,10641,2460,1648,79277,20453,648
,,,,,,,,,,,,,
2019,CO,Colorado,TELLER ,Teller ,8119,05000US08119,24524,10248,1968,2591,66592,12601,726
,,,,,,,,,,,,,
2019,CO,Colorado,WASHINGTON ,Washington ,8121,05000US08121,4868,2087,568,401,50094,2341,57
,,,,,,,,,,,,,
2019,CO,Colorado,WELD ,Weld ,8123,05000US08123,305345,104671,40298,16232,74150,159017,6445
,,,,,,,,,,,,,
2019,CO,Colorado,YUMA ,Yuma ,8125,05000US08125,10003,4028,1256,752,52022,5093,194
,,,,,,,,,,,,,
2019,CT,Connecticut,FAIRFIELD ,Fairfield ,9001,05000US09001,943926,340189,114667,60706,95645,510649,33505
,,,,,,,,,,,,,
2019,CT,Connecticut,HARTFORD ,Hartford ,9003,05000US09003,893561,350408,102253,58963,75148,479105,27985
,,,,,,,,,,,,,
2019,CT,Connecticut,LITCHFIELD ,Litchfield ,9005,05000US09005,182002,74143,18337,14991,79906,102270,5090
,,,,,,,,,,,,,
2019,CT,Connecticut,MIDDLESEX ,Middlesex ,9007,05000US09007,163053,66971,16741,12538,85898,92564,4304
,,,,,,,,,,,,,
2019,CT,Connecticut,NEW HAVEN ,New Haven ,9009,05000US09009,857513,330572,90821,57747,69905,459712,29621
,,,,,,,,,,,,,
2019,CT,Connecticut,NEW LONDON ,New London ,9011,05000US09011,267390,107827,30471,19318,73490,141278,8380
,,,,,,,,,,,,,
2019,CT,Connecticut,TOLLAND ,Tolland ,9013,05000US09013,151063,55683,14776,9705,87069,83440,4079
,,,,,,,,,,,,,
2019,CT,Connecticut,WINDHAM ,Windham ,9015,05000US09015,116566,44953,12673,7776,66550,63074,3492
,,,,,,,,,,,,,
2019,DE,Delaware,KENT ,Kent ,10001,05000US10001,176699,65796,21239,12975,60910,84431,4548
,,,,,,,,,,,,,
2019,DE,Delaware,NEW CASTLE ,New Castle ,10003,05000US10003,556165,205829,59154,34812,73892,293852,17432
,,,,,,,,,,,,,
2019,DE,Delaware,SUSSEX ,Sussex ,10005,05000US10005,224384,91697,21480,26773,63162,103818,4501
,,,,,,,,,,,,,
2019,DC,District of Columbia,DISTRICT OF COLUMBIA,District of Columbia,11001,05000US11001,692683,284386,58855,28058,86420,404838,27967
,,,,,,,,,,,,,
2019,FL,Florida,ALACHUA ,Alachua ,12001,05000US12001,265443,97995,21234,13580,49689,132875,6841
,,,,,,,,,,,,,
2019,FL,Florida,BAKER ,Baker ,12003,05000US12003,28211,8693,3285,1660,63275,11575,536
,,,,,,,,,,,,,
2019,FL,Florida,BAY ,Bay ,12005,05000US12005,182161,71422,20021,12985,54316,87174,4407
,,,,,,,,,,,,,
2019,FL,Florida,BRADFORD ,Bradford ,12007,05000US12007,27317,9115,2451,2005,45921,10082,689
,,,,,,,,,,,,,
2019,FL,Florida,BREVARD ,Brevard ,12009,05000US12009,585507,230417,51728,53691,56775,266313,13830
,,,,,,,,,,,,,
2019,FL,Florida,BROWARD ,Broward ,12011,05000US12011,1926205,690050,203341,125046,59547,1028751,62255
,,,,,,,,,,,,,
2019,FL,Florida,CALHOUN ,Calhoun ,12013,05000US12013,14362,4501,1157,931,38568,5116,301
,,,,,,,,,,,,,
2019,FL,Florida,CHARLOTTE ,Charlotte ,12015,05000US12015,181067,76891,10782,27930,51499,66178,3892
,,,,,,,,,,,,,
2019,FL,Florida,CITRUS ,Citrus ,12017,05000US12017,145169,63681,10768,21328,44237,50572,4043
,,,,,,,,,,,,,
2019,FL,Florida,CLAY ,Clay ,12019,05000US12019,211405,74333,27492,14915,65740,103191,6325
,,,,,,,,,,,,,
2019,FL,Florida,COLLIER ,Collier ,12021,05000US12021,371453,142979,31025,47237,69653,164851,6399
,,,,,,,,,,,,,
2019,FL,Florida,COLUMBIA ,Columbia ,12023,05000US12023,69968,25133,6668,5262,46494,29040,2510
,,,,,,,,,,,,,
2019,FL,Florida,DESOTO ,DeSoto ,12027,05000US12027,36903,12072,3802,3062,35438,14250,679
,,,,,,,,,,,,,
2019,FL,Florida,DIXIE ,Dixie ,12029,05000US12029,16589,6504,1637,1787,39828,5397,254
,,,,,,,,,,,,,
2019,FL,Florida,DUVAL ,Duval ,12031,05000US12031,936186,359544,104385,53027,55807,480934,27757
,,,,,,,,,,,,,
2019,FL,Florida,ESCAMBIA ,Escambia ,12033,05000US12033,313491,120104,27263,22385,50915,145656,9006
,,,,,,,,,,,,,
2019,FL,Florida,FLAGLER ,Flagler ,12035,05000US12035,109801,42121,9161,14025,54514,45342,2179
,,,,,,,,,,,,,
2019,FL,Florida,FRANKLIN ,Franklin ,12037,05000US12037,11811,4444,930,1120,46643,4548,280
,,,,,,,,,,,,,
2019,FL,Florida,GADSDEN ,Gadsden ,12039,05000US12039,45945,17149,4854,3479,41401,18098,1285
,,,,,,,,,,,,,
2019,FL,Florida,GILCHRIST ,Gilchrist ,12041,05000US12041,17953,6464,1792,1581,43640,7044,346
,,,,,,,,,,,,,
2019,FL,Florida,GLADES ,Glades ,12043,05000US12043,13516,4700,1084,1372,40977,4367,525
,,,,,,,,,,,,,
2019,FL,Florida,GULF ,Gulf ,12045,05000US12045,15576,5757,1559,1490,47712,6016,266
,,,,,,,,,,,,,
2019,FL,Florida,HAMILTON ,Hamilton ,12047,05000US12047,14326,4381,1409,1067,38569,4268,498
,,,,,,,,,,,,,
2019,FL,Florida,HARDEE ,Hardee ,12049,05000US12049,27131,7863,2725,1727,38682,10380,628
,,,,,,,,,,,,,
2019,FL,Florida,HENDRY ,Hendry ,12051,05000US12051,40732,12527,4988,2269,40820,19161,1412
,,,,,,,,,,,,,
2019,FL,Florida,HERNANDO ,Hernando ,12053,05000US12053,186313,75348,18026,21808,48812,73661,4754
,,,,,,,,,,,,,
2019,FL,Florida,HIGHLANDS ,Highlands ,12055,05000US12055,103437,41740,7810,14313,40942,37078,3523
,,,,,,,,,,,,,
2019,FL,Florida,HILLSBOROUGH ,Hillsborough ,12057,05000US12057,1422278,526175,160123,82116,58884,736571,40325
,,,,,,,,,,,,,
2019,FL,Florida,HOLMES ,Holmes ,12059,05000US12059,19432,7092,2198,1679,39102,7507,658
,,,,,,,,,,,,,
2019,FL,Florida,INDIAN RIVER ,Indian River ,12061,05000US12061,153989,58612,9729,18375,54740,62704,4078
,,,,,,,,,,,,,
2019,FL,Florida,JACKSON ,Jackson ,12063,05000US12063,47945,17149,5095,3510,39872,17821,1131
,,,,,,,,,,,,,
2019,FL,Florida,JEFFERSON ,Jefferson ,12065,05000US12065,14161,5770,1253,1512,47240,5447,340
,,,,,,,,,,,,,
2019,FL,Florida,LAFAYETTE ,Lafayette ,12067,05000US12067,8637,2175,773,420,50165,2751,270
,,,,,,,,,,,,,
2019,FL,Florida,LAKE ,Lake ,12069,05000US12069,345867,134317,32848,37774,54513,150230,8232
,,,,,,,,,,,,,
2019,FL,Florida,LEE ,Lee ,12071,05000US12071,737468,275965,60092,80600,57832,326304,17345
,,,,,,,,,,,,,
2019,FL,Florida,LEON ,Leon ,12073,05000US12073,289770,113658,28383,15718,53106,158009,11382
,,,,,,,,,,,,,
2019,FL,Florida,LEVY ,Levy ,12075,05000US12075,40403,16374,4060,4004,37326,16458,1042
,,,,,,,,,,,,,
2019,FL,Florida,LIBERTY ,Liberty ,12077,05000US12077,8345,2459,757,523,38015,2521,198
,,,,,,,,,,,,,
2019,FL,Florida,MADISON ,Madison ,12079,05000US12079,18460,6778,1729,1382,37037,6624,310
,,,,,,,,,,,,,
2019,FL,Florida,MANATEE ,Manatee ,12081,05000US12081,384213,145356,31902,40092,59009,172692,10136
,,,,,,,,,,,,,
2019,FL,Florida,MARION ,Marion ,12083,05000US12083,353526,139172,29752,42064,45371,137318,11418
,,,,,,,,,,,,,
2019,FL,Florida,MARTIN ,Martin ,12085,05000US12085,159065,64528,12790,17480,61133,68939,3113
,,,,,,,,,,,,,
2019,FL,Florida,MIAMI-DADE ,Miami-Dade ,12086,05000US12086,2699428,883372,283874,188645,51347,1383912,73430
,,,,,,,,,,,,,
2019,FL,Florida,MONROE ,Monroe ,12087,05000US12087,75798,32068,6290,6744,70033,41242,1186
,,,,,,,,,,,,,
2019,FL,Florida,NASSAU ,Nassau ,12089,05000US12089,83098,32603,9317,8273,69943,39080,1541
,,,,,,,,,,,,,
2019,FL,Florida,OKALOOSA ,Okaloosa ,12091,05000US12091,203794,77962,23028,12750,63412,94093,4982
,,,,,,,,,,,,,
2019,FL,Florida,OKEECHOBEE ,Okeechobee ,12093,05000US12093,41144,13904,4079,3177,41760,16406,1102
,,,,,,,,,,,,,
2019,FL,Florida,ORANGE ,Orange ,12095,05000US12095,1349746,461705,154107,70012,58254,725871,37240
,,,,,,,,,,,,,
2019,FL,Florida,OSCEOLA ,Osceola ,12097,05000US12097,351955,103141,37121,20722,52279,174303,9295
,,,,,,,,,,,,,
2019,FL,Florida,PALM BEACH ,Palm Beach ,12099,05000US12099,1465027,554095,138863,127643,63299,726766,42654
,,,,,,,,,,,,,
2019,FL,Florida,PASCO ,Pasco ,12101,05000US12101,524602,204198,56353,46829,52828,231343,13282
,,,,,,,,,,,,,
2019,FL,Florida,PINELLAS ,Pinellas ,12103,05000US12103,964666,407546,82118,82631,54090,478767,25736
,,,,,,,,,,,,,
2019,FL,Florida,POLK ,Polk ,12105,05000US12105,686218,235283,68123,56928,50584,303249,17944
,,,,,,,,,,,,,
2019,FL,Florida,PUTNAM ,Putnam ,12107,05000US12107,73252,28943,6916,6577,37670,28332,2464
,,,,,,,,,,,,,
2019,FL,Florida,ST. JOHNS ,St. Johns ,12109,05000US12109,244674,88773,27757,20170,82252,117790,5474
,,,,,,,,,,,,,
2019,FL,Florida,ST. LUCIE ,St. Lucie ,12111,05000US12111,312947,114761,30341,30460,52322,140291,7941
,,,,,,,,,,,,,
2019,FL,Florida,SANTA ROSA ,Santa Rosa ,12113,05000US12113,174755,63514,21511,12719,67949,79739,4312
,,,,,,,,,,,,,
2019,FL,Florida,SARASOTA ,Sarasota ,12115,05000US12115,419496,182842,30264,57539,62236,177869,7810
,,,,,,,,,,,,,
2019,FL,Florida,SEMINOLE ,Seminole ,12117,05000US12117,461402,173668,52475,30929,66768,244652,12154
,,,,,,,,,,,,,
2019,FL,Florida,SUMTER ,Sumter ,12119,05000US12119,125044,56230,3495,29024,57226,26240,979
,,,,,,,,,,,,,
2019,FL,Florida,SUWANNEE ,Suwannee ,12121,05000US12121,44046,14888,4447,3919,47839,17849,1071
,,,,,,,,,,,,,
2019,FL,Florida,TAYLOR ,Taylor ,12123,05000US12123,21870,7405,2271,1920,40306,6831,405
,,,,,,,,,,,,,
2019,FL,Florida,UNION ,Union ,12125,05000US12125,15303,3960,1489,778,44270,3944,273
,,,,,,,,,,,,,
2019,FL,Florida,VOLUSIA ,Volusia ,12127,05000US12127,536487,216495,47507,50383,49494,238538,11610
,,,,,,,,,,,,,
2019,FL,Florida,WAKULLA ,Wakulla ,12129,05000US12129,32321,11200,3715,2028,61410,14412,789
,,,,,,,,,,,,,
2019,FL,Florida,WALTON ,Walton ,12131,05000US12131,68262,27420,7296,5554,58093,32163,1552
,,,,,,,,,,,,,
2019,FL,Florida,WASHINGTON ,Washington ,12133,05000US12133,24764,8827,2650,1682,37022,9305,824
,,,,,,,,,,,,,
2019,GA,Georgia,APPLING ,Appling ,13001,05000US13001,18440,6656,2170,1355,40304,7479,305
,,,,,,,,,,,,,
2019,GA,Georgia,ATKINSON ,Atkinson ,13003,05000US13003,8239,2880,1044,477,37197,3539,283
,,,,,,,,,,,,,
2019,GA,Georgia,BACON ,Bacon ,13005,05000US13005,11201,3874,1329,679,37519,4302,194
,,,,,,,,,,,,,
2019,GA,Georgia,BAKER ,Baker ,13007,05000US13007,3132,1425,332,294,32917,1175,83
,,,,,,,,,,,,,
2019,GA,Georgia,BALDWIN ,Baldwin ,13009,05000US13009,45111,16191,3957,2671,43672,20103,1639
,,,,,,,,,,,,,
2019,GA,Georgia,BANKS ,Banks ,13011,05000US13011,18708,6740,2078,1461,47811,8114,401
,,,,,,,,,,,,,
2019,GA,Georgia,BARROW ,Barrow ,13013,05000US13013,78991,26305,10468,4352,62345,39253,1962
,,,,,,,,,,,,,
2019,GA,Georgia,BARTOW ,Bartow ,13015,05000US13015,104919,37627,13675,6760,57423,50518,2391
,,,,,,,,,,,,,
2019,GA,Georgia,BEN HILL ,Ben Hill ,13017,05000US13017,17033,6443,1793,1131,32229,6508,378
,,,,,,,,,,,,,
2019,GA,Georgia,BERRIEN ,Berrien ,13019,05000US13019,19152,7367,2338,1443,40415,7775,405
,,,,,,,,,,,,,
